sample_id,active_metal,metal_loading_wt,promoter,promoter_loading_wt,support_material,synthesis_method,calcination_temperature,calcination_time,reaction_temperature,pressure,gas_hourly_space_velocity,co2_ch4_ratio,ch4_conversion,co2_conversion,h2_co_ratio,catalyst_stability
catalyst_011,Pt,6.174328107826147,,0.13416739107776737,SiO2,coprecipitation,577.5846055682591,4.211599040987802,778.4593167767159,1.2515276372319755,24604.956215477505,0.9069351810815294,63.11995700986599,64.64145711542434,0.9750545789007795,75.04498061256551
catalyst_012,Ni,5.293349713750751,Ce,3.596855344216125,ZrO2,sol_gel,743.1075564296004,3.2849993585008934,667.4884449662935,3.965963420594468,45167.25457295372,0.9617081102248402,56.738721127376856,60.6127615546114,0.5148157814498007,68.59854568268925
catalyst_013,Ni,7.268086125409042,La,1.262420092224858,TiO2,wet_impregnation,461.64022795695035,6.056807769425332,742.61996850196,1.9685994332968852,49972.44786427356,1.1804379117782482,67.21179958630476,60.31855790030389,0.8524725927512441,70.60898344378214
catalyst_014,Pt,7.496152048140059,K,3.148661915107382,TiO2,incipient_wetness,436.0677279493959,2.649243828602662,874.860436963762,3.4655602135832946,9569.405961910408,0.8488428653657283,76.72268051395427,74.24368041432889,0.9103803105341037,97.30570776482931
catalyst_015,Pd,2.9473177830503823,Ce,1.6157444820667728,ZrO2,coprecipitation,683.6948952903925,4.453181521663406,846.9517316292183,3.6192112832720396,33208.827680463706,0.8175687272997105,74.65433876822739,72.01049519696096,0.9397168839794822,97.87664616809379
catalyst_016,Pt,4.858388358155534,,-0.1579232793432922,CeO2,incipient_wetness,542.8006724732775,4.593046471085304,787.3643945605538,4.392717181752456,22072.35955003641,0.9997972112562878,83.84179547521246,76.4291573835888,0.9485501874509362,94.29855381859113
catalyst_017,Rh,9.124326390935215,,-0.13989589867395133,MgO,wet_impregnation,704.7722952168843,5.967926149862372,699.0560140238317,3.3997195927305124,32083.6990614517,1.18774533348415,48.510350258277974,47.690154700339725,0.6387704389166704,65.19283467560263
catalyst_018,Co,9.323238270850982,Ce,3.597836830234181,SiO2,sol_gel,610.4799260555405,2.621078936675895,789.028352987055,4.838333138742711,17704.0250790367,1.0175847649946397,54.02537001644883,56.18171676609617,0.9249953268536738,84.96032861594175
catalyst_019,Rh,7.879137907034207,La,4.3302419877066285,SiO2,incipient_wetness,785.2267214855302,4.1137464018943515,764.7411059712733,4.096693832812023,36136.5497895768,1.088319124108553,67.16384323958765,64.85386304334921,0.814631381014261,77.49417626911577
catalyst_020,Ru,2.321733443565947,Mg,4.618734650024035,Al2O3,incipient_wetness,747.2901814758798,5.60393751649665,657.2281968408182,1.2408162787131867,22891.7716645189,1.0008174754938226,42.113514789147786,39.24519213543953,0.6268136792037631,78.73743259454353
catalyst_021,Pd,2.936309380990138,,-0.06122258334062825,MgO,coprecipitation,595.2606266658738,5.04580742799178,618.7371992405078,1.6125380534022935,48922.633965999485,1.089552367615882,40.82461227226078,38.70832957994831,0.529820832607742,54.69836167392231
catalyst_022,Rh,1.7336637660852932,La,2.2488238194541927,MgO,wet_impregnation,674.630600012874,2.216158624952074,874.8251161994758,2.824024604175291,21101.795749119494,0.8565746332596705,80.32544191586325,83.89881337702779,1.200700896038941,77.7949225368775
catalyst_023,Pt,4.227089192893907,K,4.040929797991765,SiO2,sol_gel,383.3718813109311,2.7184740659092395,634.5138016086962,1.248167705328347,44162.54652214914,1.0921985438620117,28.241408769698587,30.003093827825495,0.5129611845023717,67.98629932207298
catalyst_024,Ru,4.815739230961194,,0.23007429182348896,MgO,incipient_wetness,650.0914044631397,4.5569088937418245,608.063010879773,2.6514612791316368,35849.29832585357,1.0014136179061,26.24844316994386,21.782480136986152,0.5888036990572721,96.86206924158428
catalyst_025,Co,7.005283609604158,Ce,4.427038731396346,ZrO2,incipient_wetness,611.1060020127641,3.553506859235997,781.9748243098243,2.8232581935282606,31222.75743586965,1.183769918577655,64.41455467438962,68.09056929875707,0.8577139411743097,63.949848362926225
catalyst_026,Pd,1.0873667647750462,,-0.14266645733232058,SiO2,coprecipitation,652.215279522226,3.316276258469121,794.5854032034391,2.3319166730080725,36600.22700608177,0.9364274407132831,62.48879719197498,65.87624288864507,0.686073795704506,81.6633627338944
catalyst_027,Rh,8.081501535437903,K,1.5629230334531363,Al2O3,wet_impregnation,466.98185508198327,5.07374168553066,839.691667365833,5.022241610423518,27751.27602591847,0.9697056921288244,65.4644905467097,73.30892936066316,1.0872597154042245,61.33812177869898
catalyst_028,Rh,1.5198474116309268,Ce,4.601055203418017,CeO2,sol_gel,605.641205046156,5.4327591400991,676.128287262246,4.465320603823371,25604.52302086882,0.8029139405044482,66.1977723302754,71.09940824028835,0.6673432720686998,74.40176886146996
catalyst_029,Rh,6.579852505718571,Ca,2.8922134840679523,CeO2,sol_gel,476.3072033748472,5.817091177447552,822.1545048579457,1.4894927554549047,46663.10503314529,1.1897637675350126,80.1583162379018,84.60671618810215,1.158401378418712,54.13385206457984
catalyst_030,Co,8.71161197730954,La,3.977258973135482,ZrO2,coprecipitation,588.1144086520404,2.796598632352617,708.4551757107903,4.673008073050227,14970.388021480067,0.9994954080557515,52.94615282503447,56.10474829012765,0.59117286289825,88.08641699217833
catalyst_031,Ni,4.240064993107113,Ca,3.6057690305029597,ZrO2,incipient_wetness,595.8009120595775,3.5398887469049143,826.2531701418059,1.9401435369266784,24299.368800606117,0.9691323881784119,62.705430178749275,63.15568617140357,0.7357838971597442,56.74008429184184
catalyst_032,Rh,7.042180034747645,Ce,1.1308805227394825,Al2O3,incipient_wetness,559.419481723539,3.762286781018822,631.4160236557556,3.0699378669730706,26772.40219448773,1.1337347404415328,44.395114863030145,41.85871454220336,0.5956901647536533,74.61368190590056
catalyst_033,Pt,3.1430992356397853,K,3.261293835700729,MgO,coprecipitation,415.72909529513913,2.71751693901271,678.0215907043216,2.2201388418657273,49541.82176380189,1.0772893895033167,53.203301768354436,61.13396671724607,0.5544529169575887,95.1454836877889
catalyst_034,Ru,4.4070921499144475,K,0.8814337359641846,ZrO2,wet_impregnation,662.7593770379264,3.6001365803905307,662.9282417977975,2.0002970249214607,22945.04721519956,0.892044196727827,34.9791905979885,33.26473721190207,0.6262183131637595,88.48106677775979
catalyst_035,Pd,8.724838317990477,Ca,4.195973888420974,MgO,wet_impregnation,765.0179369234777,4.832417935673112,803.9917706819883,2.5742014964174924,46120.16857937816,1.1454107131362483,69.65566151054976,80.5643133217253,0.8295529897410634,66.9348930180146
catalyst_036,Co,8.587828670128316,Ce,2.9824350974884197,TiO2,sol_gel,429.3534710557117,2.07562191783589,639.9692053933985,1.146549579599508,12168.713481029954,1.0812273466936464,44.82551671965364,47.27020308746485,0.6069386957714789,86.38032897531727
catalyst_037,Rh,4.30327109824101,La,1.0475225083700055,SiO2,sol_gel,479.63093915764887,2.9308818886322867,689.095637302724,1.8162202467539272,44604.554681597074,1.1020314093715666,49.74922384560394,50.90234108832818,0.6157753201599799,74.07708309909279
catalyst_038,Pd,9.479543683667227,Ce,0.5231803038428925,TiO2,coprecipitation,715.4098346843856,4.521063698048265,745.3464947559712,2.621087130821365,41214.62823859841,1.0477937305884595,62.674959640045074,63.18089938479215,0.8003246330557319,69.67235714918367
catalyst_039,Pt,4.606284038935771,Mg,2.4339849432280145,SiO2,incipient_wetness,703.4409229731912,3.54389235602879,795.71436643353,4.460914661059501,49242.13237406111,0.850773199438743,65.26520091328925,60.568308595693104,0.9748672856700799,51.1187273646394
catalyst_040,Ru,3.791786915560139,Ca,3.0633411901158514,SiO2,sol_gel,471.2901663921821,2.185863586422558,632.8797879901938,1.4080521894694666,15052.568701336648,0.8487378187157638,17.743453172076233,16.358492677713286,0.6769542716795547,91.81401967710595
catalyst_041,Pt,6.052695297120287,Ca,1.0873254722025707,SiO2,coprecipitation,728.2707141789869,3.633634412192839,712.0961394502189,1.4378828398317398,32506.691369016204,1.0059992785899479,54.98361762860477,55.157833000913215,0.6551624537079319,82.66613504656016
catalyst_042,Ni,5.251409066837702,La,3.408185562239492,Al2O3,incipient_wetness,599.1032780639528,2.774336962996923,712.2265673823374,1.1916996819128023,43424.290227223544,0.8378177184724315,52.77273744386566,56.27013744505823,0.6798986818947936,72.62480469028031
catalyst_043,Co,5.195116069475305,K,3.8882741521870807,TiO2,sol_gel,404.6941523674952,3.171435954437244,813.2865053488401,4.493928749676456,30481.40646641179,1.0146584176224103,49.97205474613296,51.480666017535334,0.8125968184832602,53.260892798371636
catalyst_044,Rh,5.696035725901827,K,3.9508810346397167,SiO2,coprecipitation,431.6998278467933,4.1295938000532475,684.5846185774814,2.4318534081570102,28892.590481374624,0.9328494709688192,43.28544241065214,46.219505385145105,0.8462464241127697,79.4697121858967
catalyst_045,Ni,4.887789215246902,K,1.6422303512172922,CeO2,coprecipitation,753.3427713207456,4.441980723601281,667.8272015856783,3.115131581934591,22762.690220205583,1.1676988415981173,46.90881198648851,53.57943377496524,0.48564021403231833,66.52217063189643
catalyst_046,Ni,1.0917872265189172,Mg,3.408217648929265,CeO2,coprecipitation,786.0679285989552,5.57117151772983,767.7989206910828,4.691503724132803,10439.784724250072,1.1888873323642362,77.05138957217775,83.85774241525573,0.8604942022511265,78.16795733281816
catalyst_047,Co,7.944248847345369,Mg,0.9056400123790236,MgO,incipient_wetness,542.9398408576047,3.550112226137335,738.2954090306166,2.042335132614103,12306.4918334852,1.0515590989553403,48.863514848573864,44.042790152115096,0.623934768479156,65.2761822998563
catalyst_048,Pt,4.005200020826802,Ce,0.44268956828900985,TiO2,sol_gel,431.7276368315275,5.7849539066742,684.4428352557372,4.388308198463491,18786.289733496367,1.0738435833505258,57.967914098419016,56.345189219839924,0.8194519094592265,90.10075000398231
catalyst_049,Ni,7.748768192609842,Ca,2.1475868976906596,TiO2,sol_gel,766.0513813171345,6.22266096131849,652.4068172897341,2.411732612010828,44902.290092128686,1.0788805896613662,44.78092744151179,46.30180301456329,0.6894467473808077,59.41138240239803
catalyst_050,Rh,6.793881680415693,Mg,4.130874690325188,CeO2,wet_impregnation,551.8597318250461,4.112799947052678,803.8809378383671,2.8630533285496336,37782.376175415324,1.1559912988122125,77.59451245980802,77.37245718162559,1.1307933826434347,60.79792383153626
catalyst_051,Ni,1.7143262079473283,La,1.0696501431282446,TiO2,sol_gel,623.2087857921242,3.6004814310439133,705.0429237522586,4.046011144303823,36908.75904847609,0.8700244606463529,49.935629300796954,52.87160821895573,0.8462960844366175,90.977045336771
catalyst_052,Ru,7.0852000204587915,Ce,3.9700835364616016,Al2O3,incipient_wetness,451.77717078897865,2.8111218424008215,801.0163187372842,3.004379809574989,40814.65376713666,0.8464531789465098,41.081833172521534,39.370766265987925,1.0026164729024958,68.65112022565653
catalyst_053,Rh,2.815353414027855,Ca,3.699555546834322,MgO,coprecipitation,690.0427511649586,4.489388730995549,819.3841359776678,3.276900982751478,21250.512956719154,0.9535362573067434,49.38828163700845,49.74092670259453,1.0642044277584581,78.85885955921079
catalyst_054,Co,1.7119203415794382,Ca,1.1736541895156871,TiO2,wet_impregnation,699.8260919508523,4.220025616189959,634.7697796864921,4.800537513937034,42889.93264040787,0.819307938712303,34.6553185967618,35.971660239223354,0.6571759927667995,69.42422982001327
catalyst_055,Rh,9.66563553401177,,0.07500258356491708,Al2O3,wet_impregnation,590.6519530451185,2.4206525329713577,885.1586136440043,4.215790597997997,14368.360196338106,1.1590433670289308,80.25917910485836,79.65781369091933,1.1937551060564038,65.65923511778435
catalyst_056,Rh,8.551917380436409,Ce,0.04348457714531394,SiO2,incipient_wetness,545.1770786334234,3.666770660907532,778.1089108055905,4.819369880319036,22119.96984880067,0.927794934546749,60.83676513705471,58.73633063434222,1.0118559302537145,96.79999807338456
catalyst_057,Ru,4.787977628011579,Ce,4.903743104888295,ZrO2,wet_impregnation,555.580494727905,4.231456665649681,791.2084249933422,1.077869090599895,36866.931076660614,0.875752294103198,57.15959242978178,63.44059465958527,0.8421718531946085,67.08538453761852
catalyst_058,Rh,2.6938856856816886,,0.1256551310673664,CeO2,coprecipitation,738.6399990521168,2.7991987108445517,660.0140837302109,1.1875712650856836,28548.35382726034,1.0358732230704095,62.63614284539859,61.98386200085483,0.5171567873039626,73.217154723553
catalyst_059,Pt,3.2832041055636867,K,0.3342626965187193,Al2O3,sol_gel,691.761694028659,3.23341581120595,869.5414690329058,3.258249276263451,43475.196982186775,1.1893822907579301,83.56794949855824,78.29544113563921,0.7893082759310125,83.47458615251138
catalyst_060,Rh,7.75044879487517,,0.2740980848738102,Al2O3,wet_impregnation,482.27099283356876,4.748652860827895,661.4574833008477,1.3629836759748803,19439.45239605493,1.0667988239960509,48.298174561110436,47.935585054237194,0.656959559609545,57.57293038807697
catalyst_061,Ru,1.7025248373627968,La,1.126270805791037,SiO2,sol_gel,412.25782720738397,2.4767505899375815,765.4089775323972,2.6553625214700927,43640.87090743428,1.1155857087628607,41.5502373576532,37.54191362812975,0.7330453289350586,50.73707022808984
catalyst_062,Pd,4.639480508801201,Ca,2.6211318851634187,MgO,wet_impregnation,585.7735046256784,3.1940164689097355,876.6500233388815,4.208326164445482,13423.716068396612,1.1366985158107925,84.34142889001988,91.005416376326,1.0563533267045493,69.61877502602862
catalyst_063,Ni,5.8810448003544185,,0.14812566015627743,Al2O3,coprecipitation,655.9205707521714,2.9315754998464874,646.3673488763397,4.473117020585317,51396.89925139456,1.0351371847435418,32.7667992609082,28.073904792421395,0.5028925007255455,75.0067081067308
catalyst_064,Co,3.055732585304634,K,2.780460005563115,Al2O3,wet_impregnation,664.5665166124833,5.254623005050083,653.1215294879995,1.077072647812148,16883.149508619535,1.167810878046107,30.603170362574584,32.31506889904427,0.7539096589057179,73.6044979651621
catalyst_065,Co,4.221407064357045,Ca,1.6428387017834793,Al2O3,incipient_wetness,608.2432655534091,2.2992793072266284,638.0831622166252,4.035761804077291,12915.948851062698,1.043166851995477,21.3945113633258,20.888623251215908,0.5121543950115833,93.70819320604066
catalyst_066,Pt,4.733516570721509,Mg,3.293167493800205,TiO2,coprecipitation,755.4843167889136,4.88161487168446,657.2385681104824,1.1446914782515039,20718.81607828706,1.0333918554811805,42.83582522037888,47.98126958632112,0.5730813534702554,80.36434242825239
catalyst_067,Co,1.6937788839831407,Ca,3.6311700184577593,Al2O3,sol_gel,611.385617875134,4.757526596054283,738.4331057658163,2.129622748315914,41361.71037984884,1.1337523298694023,29.122028143504558,29.02645842353407,0.8759591674152638,66.31704715396971
catalyst_068,Pt,2.441162274697145,Mg,4.563487377315244,Al2O3,wet_impregnation,588.3640568922416,2.6380775597492443,762.4008391451905,4.515182818264689,37723.72787666312,1.1184006602972705,67.42477505021708,73.62747423188344,0.9188008956231714,93.57253536767371
catalyst_069,Pd,1.605161304302567,Mg,3.24506730902149,SiO2,incipient_wetness,425.93408464138867,4.253454127736249,904.6866861633886,3.09145866777021,29510.386566861565,0.9388280867396775,80.13635677576603,76.2798014205711,1.0399283635720664,98.76168715088362
catalyst_070,Rh,1.3980877915734475,La,2.2622013226906352,TiO2,sol_gel,609.7169351170278,4.644595541662712,802.2427804642483,2.4146786083270624,31044.619483713803,0.9821500323376794,70.3178283628326,65.64164038760272,1.018059928360582,49.29164691008879
catalyst_071,Ni,6.462054269409081,K,3.3983886152120197,MgO,coprecipitation,606.746911622342,3.6211355288523475,870.2595567705613,2.7284714326101356,27908.198732240064,1.1744957478100646,75.48703415030053,67.68889796527175,0.9893119876411729,63.30755851743314
catalyst_072,Ru,1.026552060723188,Ce,2.1846438611074452,MgO,coprecipitation,626.01193419427,2.9460844552026573,718.7305308691747,1.5569817491488613,23938.807491787826,1.0158569113818494,30.222442399543837,30.70059549582657,0.6904578237443372,62.779203660171184
catalyst_073,Ni,9.725329524585954,Ce,2.0264445357140133,MgO,sol_gel,535.6597559891246,4.78890821793697,665.7834206600265,4.79843880084777,42631.574402365484,0.8313815359383917,56.1941982811115,57.19405622298756,0.6173246990102216,93.21372531488407
catalyst_074,Co,1.5967896835650444,Ce,2.335165988058277,ZrO2,sol_gel,731.9866588575994,2.71522001039042,848.3436832429525,1.4779893697651307,13038.036089016885,0.9502528379294333,73.8373783438285,77.49046877276449,1.0586515420549893,92.94675353769107
catalyst_075,Pt,5.449435007791205,K,1.3644865981405718,SiO2,wet_impregnation,612.1509349187959,3.9574700326926124,889.5006006041017,4.6931741408123315,29128.852939112956,1.0389476548289107,62.298896688322195,58.443424982994316,0.9925864024374027,93.60622596686359
catalyst_076,Ni,1.1099953993537321,La,1.2973454307354615,ZrO2,incipient_wetness,776.8544971478714,5.0008350765422955,680.3463213291852,1.9392442421074922,11621.218133039327,1.0754165304707033,57.34637702491042,61.87986781198016,0.5820128105200189,83.34307074307155
catalyst_077,Rh,1.3016483985291427,Ca,4.3709513674387495,Al2O3,incipient_wetness,614.9124439348191,5.697616763550762,775.3871443252077,3.655952549012286,32964.82955374403,1.1761576545911454,63.454516988294294,67.57598062392984,1.0343784947110828,89.97325069600389
catalyst_078,Pt,8.643647104306734,Ce,3.506552601025868,MgO,sol_gel,663.7313629609969,4.482848552165462,845.6432445541398,1.7579967248392745,44949.144139956945,1.1392018168001952,72.35528715466317,73.89098256914397,0.8840913821298219,49.747400735227664
catalyst_079,Co,5.5748248933458715,,-0.024971861487652822,MgO,coprecipitation,387.3303352157775,3.2075681907737055,765.875714462646,4.744125232752547,33975.0367480195,0.8973366582372357,51.80037755923067,55.44754395832055,1.0983313605394196,64.56115497410609
catalyst_080,Co,4.037490994212044,Ce,3.4022701595915543,SiO2,wet_impregnation,777.0453396881213,2.507840309976389,863.3827166412896,3.832235719223255,14119.90445273174,0.9375055311456157,65.12529169183938,63.87634587123698,1.0502822048946254,53.203529806579105
catalyst_081,Pt,9.603597833409832,La,3.303016378384175,SiO2,sol_gel,579.7891370738978,4.60831311222912,799.7518756334916,2.5475872622538613,10950.180196257086,1.1374791503642994,73.75134768813398,72.99153468000667,0.8127222896415476,70.47971072013026
catalyst_082,Ru,9.278797951697625,La,0.786195892090475,MgO,coprecipitation,737.4430506027425,4.236969496828281,848.3193475267365,2.2912631079596415,43802.0268602892,1.1084138366794343,59.2023205480411,59.93196052333703,0.94226055424679,58.495291381718005
catalyst_083,Pd,9.59984460002437,Ca,4.304287836020141,MgO,incipient_wetness,790.1816909284614,4.9559098950787535,733.4606754403957,2.4446474512156073,23570.110851652957,1.0743552742215832,48.4952031289453,53.195277412970775,0.8252663775864065,66.14562092197384
catalyst_084,Pd,2.7879726264701934,Mg,4.239769133895269,ZrO2,coprecipitation,704.6662149370326,5.154453068950921,843.3729638484806,4.156215257936363,32876.272103997064,0.8560062175497584,89.95979166817973,89.48000209434629,1.0432907000807297,79.75979641718857
catalyst_085,Ru,4.601776893680546,K,0.5900462762463674,ZrO2,incipient_wetness,604.1552675460119,2.319684487613664,765.2751138876065,2.210950436770946,42536.72089677059,0.9168430641015886,50.856780344750746,49.844392868617945,0.8512187918959352,69.26990453196926
catalyst_086,Ru,7.776850156907461,Mg,4.584554650248213,MgO,wet_impregnation,740.2668661203893,5.025956008070487,837.598614072193,1.5765664630317264,14274.5352476848,1.0380029290201562,53.6528443942308,50.13771946961566,0.9316353224639288,75.78449027955071
catalyst_087,Co,5.74623207700563,K,0.4027277516622636,Al2O3,sol_gel,523.085738750992,2.33009262779966,626.5125621495799,2.534814069927945,16369.215426111192,1.014788201943263,33.99489828767624,28.406911673580197,0.6130821741540008,83.27314460024485
catalyst_088,Pt,9.266124421267904,Ca,2.7847632596436274,CeO2,sol_gel,670.0228596173664,4.229459192544599,681.4520008690619,4.724766857359079,48188.94538491253,1.0552698609407811,61.319653573971614,57.45654374062654,0.8230997913202872,94.13275491214202
catalyst_089,Pd,8.060755489004384,,0.058403976154106786,SiO2,sol_gel,579.1530673666068,2.0303637842939253,653.4631039882998,2.8523103198917683,39212.41923105736,1.0240540322144431,40.03694210856898,38.907861437611615,0.8421663231566096,94.9933687033847
catalyst_090,Pd,8.12089066115316,Ca,3.026038625124105,MgO,wet_impregnation,595.2710899638269,4.373370200559057,817.183967252634,1.9782944378524083,49985.21359904606,1.1871643188662353,57.41357523047037,61.67062392281818,1.0004523488136188,70.45718153809409
catalyst_091,Ni,8.392133463836057,K,3.6334730093824454,Al2O3,wet_impregnation,689.6311168437886,3.684208681474572,688.546508313133,2.4989747904190254,49473.64133432352,0.8163144367146336,46.98401219078042,47.65012705951271,0.7974990282817903,67.75645002204946
catalyst_092,Pd,8.303185010442062,La,3.2995309248977223,SiO2,coprecipitation,776.3402073563458,3.241578170003907,713.277270531939,2.4972925123185994,29766.90816475119,1.138874488941707,66.5971472404741,61.85016578178779,0.6421279429717274,56.84095799751626
catalyst_093,Pd,5.839029915909667,,-0.08761823558575786,TiO2,wet_impregnation,568.4520473394845,2.428195363132864,724.7990085928725,1.4066081463417126,26494.142922541447,1.031448789847532,69.3278499892431,62.73875103500017,0.8281619514198831,68.84866007806684
catalyst_094,Ni,8.392156615982827,K,-0.06489006038823875,SiO2,incipient_wetness,638.4613196401527,4.488926952874675,720.2144656481431,1.9944792246027208,19060.295543382515,1.1516149554178432,31.165870261280563,34.02284922021552,0.6799301617783574,88.73716989514583
catalyst_095,Ni,6.239116731086298,Ca,4.870797458697407,ZrO2,sol_gel,503.22576969217823,3.1940566501335974,705.2733371563447,3.3441433401126033,25100.79536518327,1.0085392100274742,60.97325013498694,59.6728342036992,0.8277354679788095,93.21671737411295
catalyst_096,Pd,1.2911163191003725,Mg,4.822303000889841,MgO,coprecipitation,470.70960775845623,2.9482946520905973,626.7160393521577,3.5310491497483247,21490.177709570606,0.8790448360263181,49.62419943119626,49.82870850545692,0.6145421100516933,96.30098269804496
catalyst_097,Pt,4.348579381373929,,-0.0075754630785817385,SiO2,sol_gel,807.2319790528198,4.3122098781630145,693.6163578576658,3.426168908611493,24147.820351510127,1.014798120046343,37.08619980175421,36.303563129431595,0.684334431873102,80.57833047469171
catalyst_098,Ru,3.539461338905674,Ca,2.9070393587963728,TiO2,incipient_wetness,772.0097510086689,3.490006143317657,611.6387360577796,2.1008145911355305,44490.666662128075,1.137886494236347,18.008929871277513,18.63914784640666,0.5333141437799764,82.56209307780227
catalyst_099,Pt,7.315472773790446,,0.2862368786539862,MgO,coprecipitation,631.9694272951187,3.472534565412615,651.2301250100961,3.374341755603049,20495.591891259985,1.146633963642879,42.00902428217243,36.82440589136368,0.5480311670118353,67.88740931839244
catalyst_100,Ru,4.621560794199272,K,4.545103055773494,TiO2,sol_gel,745.8269338319901,3.318726861102982,868.8954697701666,2.447402175832899,22427.08731277118,1.072292613208754,68.08931426539512,69.80988359855414,0.866875133121276,81.74613256652003
catalyst_101,Pd,5.915599424477576,Ca,2.6197108620125116,Al2O3,coprecipitation,582.3811325720108,2.023039287828027,779.8917048965956,1.8275553925697314,35183.20698632221,1.0889439197969815,85.12681443536859,93.72890835701241,0.8524823358818198,72.37598916593925
catalyst_102,Rh,1.7039128948466025,Ca,0.8104525213719888,SiO2,sol_gel,609.6831296322105,2.9488824408100434,754.1574651569488,2.6300208933376052,31273.89447973285,1.108428990892121,57.932416249779024,62.22590483126394,0.9117810143205527,50.74462882608772
catalyst_103,Rh,6.622796179755928,K,2.0674595759669177,Al2O3,incipient_wetness,475.4388537027861,3.939252305005001,672.4841656375979,1.7896335385340907,35370.10354245534,1.006788691067232,47.53349883925417,47.191520571227876,0.6595588245834012,64.6821141316865
catalyst_104,Pd,4.107429976398029,,0.16531468747353406,SiO2,wet_impregnation,782.1519765247897,5.024281227652965,762.6982083076242,1.4461886101728776,43739.77326768269,1.1103634521047856,53.70364683460407,57.98169974803878,0.731534766794239,62.24304685999611
catalyst_105,Pd,1.6385110880686853,K,3.7472847809380987,ZrO2,incipient_wetness,562.4452729797667,4.066818368804292,630.8645160032603,1.0005223473312044,34839.1482988997,1.0421968467406295,57.96561134701464,58.24990741292898,0.587200752524773,71.91086341685515
catalyst_106,Rh,2.9603907337267885,La,3.9594733087664338,Al2O3,sol_gel,513.4521324130254,5.388150154966903,708.6814474016127,3.6190541866344113,13835.320145888298,1.049484340831719,78.89737442323808,72.32039536275722,0.6006955575365974,90.12876703970572
catalyst_107,Ni,2.662389480504479,Ca,1.7621357428633853,Al2O3,coprecipitation,477.7977040320154,2.7817931178925708,795.2240140927111,1.9738499938039125,36057.8964807026,0.8060467217192642,52.14177684232895,58.93042178857483,0.7873011033924759,66.7088413163366
catalyst_108,Ru,6.61752861609764,Ca,5.2540150900160025,Al2O3,wet_impregnation,445.32718875438144,2.5634269174272672,812.092640665921,3.4075043456825185,20416.485659400078,0.8472359018941756,48.50647152408074,46.816143307656986,0.8111293399308587,79.6932468282228
catalyst_109,Rh,1.6567646344625024,Ce,4.185413870935089,ZrO2,coprecipitation,513.3520923565121,3.9748373571013325,852.2255872813043,3.6249606033687276,30616.71656467862,0.9287592535208704,93.88555136531592,103.04924038687666,0.9203689697996471,69.52909544392723
