sample_id,active_metal,metal_loading_wt,promoter,promoter_loading_wt,support_material,synthesis_method,calcination_temperature,calcination_time,reaction_temperature,pressure,gas_hourly_space_velocity,co2_ch4_ratio,ch4_conversion,co2_conversion,h2_co_ratio,catalyst_stability
catalyst_041,Pt,6.417418559868642,Ca,1.119245329531603,SiO2,coprecipitation,728.7162547377796,3.380330511289547,704.2857643448051,1.1272187259406603,31948.612368296344,1.0137694014930092,56.931136297417424,52.70398119000993,0.6798575189472716,83.13895177420953
catalyst_042,Ni,5.330308546506639,La,3.438923585480415,Al2O3,incipient_wetness,604.6628054189046,2.627910730864775,713.1857895726217,1.0103800975345862,44732.04428142347,0.8338068030722728,53.402895841981774,53.793705133272255,0.729935125130289,73.25710328916902
catalyst_043,Co,5.162812445198331,K,3.7373546906687833,TiO2,sol_gel,414.6732811562392,3.009747777376083,814.0048757653658,4.580827350748797,30467.09768462665,1.0128453941061262,51.07739063295873,51.410591604979246,0.8324557074706889,55.03371999355908
catalyst_044,Rh,6.075685828169528,K,4.203549929389656,SiO2,coprecipitation,435.6817314848225,4.141342256062094,669.9649234649404,2.371707457113041,28958.797657222247,0.942041721311722,43.10989636491734,43.83586257691879,0.8572140764672114,78.1683736650022
catalyst_045,Ni,4.408953633561604,K,1.6872341693595905,CeO2,coprecipitation,759.8589588580049,4.430220889174292,673.3059466393963,2.9929907913957607,23213.93925123656,1.17347672950395,47.34598032426251,50.66794018363787,0.5,63.68456809730466
catalyst_046,Ni,1.1641823328552494,Mg,3.484807311832108,CeO2,coprecipitation,798.9022139073577,5.586441051896083,772.799525341698,4.669582452342127,10212.000255904217,1.190026865178057,78.28124525436641,83.3047323888854,0.8381482860302787,76.72461886466863
catalyst_047,Co,7.925436398727432,Mg,0.9352187427876169,MgO,incipient_wetness,529.4716945616974,3.701745754465667,752.2831136053364,1.969638929660321,14593.47298956814,1.044248016976653,47.95120671101945,44.63646173363501,0.6384142209837769,65.39082522365669
catalyst_048,Pt,4.029438503745285,Ce,0.6720733846948712,TiO2,sol_gel,425.3499881891071,5.959840929559781,696.7061534924169,4.239497783418539,20185.626190550556,1.0726010888895716,58.7443564471848,58.41040874490539,0.8375691690506237,88.1258935983902
catalyst_049,Ni,7.713770729938463,Ca,2.0425914646795844,TiO2,sol_gel,773.1752268399819,5.963717905829562,661.5005430159712,2.5169143398552016,47057.976943588445,1.088638620300511,43.48041659014645,46.08521643746601,0.692636198697191,57.88475830068767
catalyst_050,Rh,6.703827073481596,Mg,4.53933065231258,CeO2,wet_impregnation,526.4786329185979,4.353226703180226,804.8946190251397,2.807794405196157,38551.29819421304,1.1598669781168691,79.39758778952836,78.42488278684228,1.1306342906368976,61.146209367047234
catalyst_051,Ni,1.5995720115173526,La,1.1451269546239815,TiO2,sol_gel,617.1397242453636,3.7261125725457696,699.8447357737452,3.922196547237206,37748.70429613354,0.8666923039973533,49.87475716215484,52.28331802359735,0.8051289931324018,87.85266613877748
catalyst_052,Ru,7.362824151191131,Ce,3.892859695253756,Al2O3,incipient_wetness,457.2511942193879,2.818178372677853,814.2192246670843,2.9759259485234506,40185.41167440466,0.8411664122976581,39.17446043840417,38.83756179668218,0.9960193223385766,69.06978994689763
catalyst_053,Rh,3.0632625570937733,Ca,3.611262841965331,MgO,coprecipitation,688.0146146184297,4.564590531541189,808.18453334013,3.1708977733903847,20071.962356278116,0.9382783974015678,51.99791800978527,51.60279418839325,1.0659734978291784,79.51761263132741
catalyst_054,Co,1.9071514271429784,Ca,1.280077659268311,TiO2,wet_impregnation,690.4382344249602,4.371851621035287,630.6637992675599,4.6750020890429855,41603.385484963466,0.809209041915055,34.239335068539965,33.37948517876001,0.6285701004246289,70.35827222251453
catalyst_055,Rh,9.330116616160987,,0.0,Al2O3,wet_impregnation,580.3357485616528,2.452952183363021,895.4523596887004,4.355592345783736,14986.507248130674,1.1683367530469488,79.76365325161461,81.21974569304433,1.2,68.20667352250635
catalyst_056,Rh,8.225681037382103,Ce,0.0231601150230142,SiO2,incipient_wetness,533.3996686764576,3.592674774363773,761.2186808813768,4.679422465651042,23853.83977463845,0.9387812807584912,61.49652453788549,58.10935528514816,0.989339514291693,93.8119742181982
catalyst_057,Ru,4.770329045540931,Ce,4.5742295053405,ZrO2,wet_impregnation,544.9575596466532,4.322353401112174,789.6792863758591,1.0523778263533343,36541.494880668426,0.8712143867479006,55.059008389776736,60.53048910998675,0.8629050069467485,64.38060376479089
catalyst_058,Rh,2.889150337860272,,0.0,CeO2,coprecipitation,759.2217157762855,2.8205585619280287,657.2063161991,1.1461986713923795,28882.67780439997,1.0259364533050466,62.689605582187305,61.946893576144376,0.5,73.85657354341996
catalyst_059,Pt,4.00926530179434,K,0.3775168190194461,Al2O3,sol_gel,701.2984882989804,3.0892074188811978,869.2291229456653,3.106313866637175,42029.99085944484,1.1915725742463843,85.16199521151329,80.97012702542473,0.8210258894826659,82.25085169273896
catalyst_060,Rh,8.199244768358703,,0.0,Al2O3,wet_impregnation,471.4178648217335,4.610984431407498,671.454834314018,1.3977655710373806,19726.88763997817,1.0889067727422637,47.595441188343386,46.61672213449581,0.6681852193818245,56.77192874133025
catalyst_061,Ru,1.7695767776902127,La,1.0394312757301365,SiO2,sol_gel,410.6128815495279,2.7257417403591893,774.9124682909077,2.685698202369992,45706.868443078994,1.1269774246953763,41.30486039604317,40.31100273899613,0.7681943956763307,51.642949319385394
catalyst_062,Pd,4.684704869721164,Ca,2.7602359042599014,MgO,wet_impregnation,574.4506116541266,3.1778630381676707,884.5359920886469,4.054423176639043,15604.5270306581,1.147387190359165,85.45498033467894,90.57980533472453,1.0659761591136363,73.26936162321661
catalyst_063,Ni,5.874707931947802,,0.0,Al2O3,coprecipitation,653.3912879304589,3.031550741732809,641.8068222218473,4.339720947197197,49376.08722814208,1.0102760729210742,31.952945890802194,28.875178560245267,0.5057831719034632,75.4237605754439
catalyst_064,Co,3.466496986184854,K,2.770890012578967,Al2O3,wet_impregnation,660.5681553407458,5.318967214828806,661.926381528181,1.043983314633922,15475.42520275229,1.160007456739242,31.33719510373815,31.96717839706308,0.7221218614509133,73.72514480663702
catalyst_065,Co,4.768934724028658,Ca,1.9156926412474875,Al2O3,incipient_wetness,607.567082113135,2.18786386710022,649.8850106268238,3.9521344657054818,13311.94671700506,1.0412608437865551,22.59060917008799,21.63590172852702,0.5,93.94465651001188
catalyst_066,Pt,5.284453619791897,Mg,3.3183558268132405,TiO2,coprecipitation,774.7318957299033,4.930288388841001,664.482113577227,1.1247325402451387,20490.561771993,1.038031172280102,44.62962526989074,45.494037281336624,0.5630873445763183,79.91996244343956
catalyst_067,Co,1.6762400356222789,Ca,3.640943781018017,Al2O3,sol_gel,598.1965264824794,4.753609585710944,730.4482015811238,1.9856081329564272,42764.09270696799,1.1197663515875915,30.86498275507448,31.42197635045313,0.8538446538967246,65.10063472685172
catalyst_068,Pt,2.2313676782706526,Mg,4.751186769104012,Al2O3,wet_impregnation,578.4023091831823,2.7405317153544786,762.5702842135074,4.491783343505633,39288.99545638244,1.1226244591445798,69.67569153926293,74.54178124032636,0.931361553518386,93.3614630065292
catalyst_069,Pd,1.46436225992839,Mg,3.349587322750196,SiO2,incipient_wetness,417.6661750840401,4.353055027879725,899.8060498697505,3.2232263257487186,28928.404723253338,0.925141942602235,82.83111743116034,77.73864422557207,1.040885157962883,96.61079576793765
catalyst_070,Rh,1.4939435318182743,La,2.2757184251807807,TiO2,sol_gel,608.9738304284676,4.578186602503289,795.0502051329685,2.4587889978292234,32427.08776014056,0.9924247535376346,69.89479363016596,69.07048465308011,0.9914320138714724,53.137104358349234
catalyst_071,Ni,6.954896575724874,K,3.689278834532625,MgO,coprecipitation,608.0672439514927,3.7072682266194574,862.9996133587349,2.6700243361115685,28477.714023023505,1.1961365253367109,74.57717279908412,68.16397901249535,1.008807889610294,66.83416714168209
catalyst_072,Ru,1.338370958856348,Ce,2.398906634282524,MgO,coprecipitation,632.3028828909311,3.0867478842760163,719.4862151926907,1.3667973404457203,23454.81855313688,1.0090076766538092,28.032141049489013,30.010211263690024,0.708998572724461,61.21317205039568
catalyst_073,Ni,9.889501507624283,Ce,2.138865668679312,MgO,sol_gel,553.7306588638727,4.71858913077228,665.4761663595193,4.799844735800901,41453.80057662208,0.8357644009249039,52.696004141740566,57.383124239467136,0.6095534482964877,93.37875042441298
catalyst_074,Co,1.5848776853460462,Ce,2.007901182127437,ZrO2,sol_gel,735.1302941132982,2.922276783220076,849.1927553251874,1.4813550481399838,11877.81428591252,0.9536362445965,74.12742124575028,76.05144179901717,1.0492044883995877,92.42172247824443
catalyst_075,Pt,5.725283507742414,K,1.3011668397576366,SiO2,wet_impregnation,606.0991697258903,3.964745363474506,898.9007327420172,4.589744592184816,28535.2299286248,1.0491749531740475,61.869772319351895,59.06038196237528,1.009964346774756,92.6599078337109
catalyst_076,Ni,1.3188013157669056,La,1.645256826849355,ZrO2,incipient_wetness,772.635795327596,4.940850618093811,684.417288173258,2.0105963758435403,10203.285592721038,1.0782857171399,56.02733054174911,61.20562264355309,0.6057353633591213,82.7964206556606
catalyst_077,Rh,1.5536532361531157,Ca,4.4145313456873065,Al2O3,incipient_wetness,606.4316081774466,5.62605487777832,771.3956825758722,3.6484480404262585,31751.15631989597,1.1457971521229393,61.9682443967032,66.5311001332538,1.0159234231426622,90.8279229965236
catalyst_078,Pt,8.533119955273047,Ce,3.487357308346418,MgO,sol_gel,672.0563087041202,4.474445512860737,825.8149918672924,1.6344204211722948,45234.83036795714,1.1487374110980928,70.90966183131549,74.36307945266974,0.868274085006658,50.05376535104526
catalyst_079,Co,5.567209603847526,,0.0,MgO,coprecipitation,402.5543486867334,3.148152532699651,785.0780755127226,4.924744712109694,35272.541080666735,0.903921432425664,52.925584776037,55.88778101308809,1.0864816233559913,63.60046151674791
catalyst_080,Co,4.076849494348175,Ce,3.1631094656697405,SiO2,wet_impregnation,772.8112422040069,2.410038911962717,881.1685461709353,3.751542889203253,12713.482364206877,0.9203854267787264,64.27162369389063,65.3278694729313,1.0798010192786534,52.78018210682232
catalyst_081,Pt,9.911335354755824,La,3.380261285933772,SiO2,sol_gel,578.3833228041286,4.590294573607631,778.3187577685636,2.534449041622487,12625.045782960518,1.1286051789629763,75.84065183892102,72.08667228930848,0.8109407831793847,71.40332990608391
catalyst_082,Ru,9.498732714620468,La,0.5109680984685949,MgO,coprecipitation,741.6839097846264,4.108096384847448,847.776229739969,2.1934977239599704,43597.88658689887,1.1091291120067217,58.291961016304406,62.58288266049136,0.9600900411865888,57.25077880548321
catalyst_083,Pd,9.185720598530365,Ca,4.286800460462493,MgO,incipient_wetness,785.8081889080834,5.040376313752389,732.6896287142731,2.247807961980522,22829.7096175251,1.0897690690456467,48.66103107628573,52.243678209716215,0.8293982397992585,67.68926449874053
catalyst_084,Pd,2.6697296413280904,Mg,4.343115839778054,ZrO2,coprecipitation,710.6387411166967,5.083687378576208,853.4349684350664,4.044095963771996,35048.812865256616,0.8524979510729551,91.00885940516022,90.67253346249376,1.0560103935720824,78.7197087258765
catalyst_085,Ru,4.872753054095164,K,1.0026236335016836,ZrO2,incipient_wetness,596.6378186965748,2.2568357483005363,774.5914205743196,2.0759736177403907,41902.36402548752,0.9241447835694296,51.97352236777692,47.52923411965249,0.8466439365101904,68.9861640262385
catalyst_086,Ru,7.81353340850101,Mg,4.763243190193585,MgO,wet_impregnation,763.1274611938561,4.897141232505648,824.7484917303849,1.5836882961405818,14111.696179706629,1.0283618007376658,53.59997688481284,50.494925720607846,0.9111787316621625,76.86313680737187
catalyst_087,Co,5.6594047904624025,K,0.4393324957241667,Al2O3,sol_gel,540.2507724836723,2.1328124351654663,623.5735491465063,2.5876931048063843,15308.630161722414,1.0270163393046232,31.447094270448083,29.561213563207225,0.6094780789584728,82.1785020010118
catalyst_088,Pt,9.065991724165343,Ca,2.9738831868846805,CeO2,sol_gel,646.6418327449896,4.451776699462424,689.6507659011942,4.740807261197839,47894.01850524155,1.0501218640855792,60.59215043593986,60.40308411361428,0.8101001955163988,92.95119949090532
catalyst_089,Pd,8.054492980769759,,0.0,SiO2,sol_gel,592.3615325795939,2.163016424369891,649.1998442968492,2.754428865958153,38993.06239496233,1.0373114593240715,39.9935486881158,40.91933552607742,0.814765338516172,96.8415322793183
catalyst_090,Pd,8.107286564282312,Ca,3.293538877504381,MgO,wet_impregnation,599.2782865812555,4.221454203750525,815.7605334816792,1.913818965325195,49853.35664226968,1.189917264858713,58.34146225824142,60.4444180989763,0.987948805766032,70.08318985604733
catalyst_091,Ni,8.814452548675424,K,3.63584534883154,Al2O3,wet_impregnation,697.0826084799924,3.701973337792301,703.7804977640889,2.484155051938411,49505.98254944231,0.816043676564993,47.36268921309311,46.78122144841323,0.8122708257893931,68.98472815275272
catalyst_092,Pd,8.136604851450684,La,3.275046694160543,SiO2,coprecipitation,796.8533265362689,3.13541811443458,707.7453088998694,2.535388607471185,28632.51228080994,1.1343992255124835,62.15621567416044,60.97910353770658,0.643761822804131,58.624789225771615
catalyst_093,Pd,5.613536846852247,,0.0,TiO2,wet_impregnation,565.2124698590787,2.2765311447464778,731.1496166450479,1.389573570214209,26200.831963212862,1.0371673599327127,69.1659789457094,63.56715214184371,0.8507718754655095,68.77191375928452
catalyst_094,Ni,8.72187628530435,K,0.0451520206477512,SiO2,incipient_wetness,635.3650533362422,4.39485592040043,718.9979329030685,1.9481114284333447,19386.96153046205,1.153483867864301,32.50029187920573,32.16734311895764,0.6722185897505683,89.78640156236526
catalyst_095,Ni,6.290959339993482,Ca,4.742916774257169,ZrO2,sol_gel,501.0111128301677,3.4370029916649822,713.8075769767271,3.422152630579532,24269.282121600067,1.0134047701198785,60.72883001060813,60.077436140772924,0.8246450426794601,91.6770214646364
catalyst_096,Pd,1.3076898934524237,Mg,4.933464901785808,MgO,coprecipitation,449.18832341185066,2.9245236497105864,615.509051172458,3.560011867347655,18988.0470789072,0.8720041749890894,51.05240573991867,50.00459583624742,0.6082063018484593,96.32569742893018
catalyst_097,Pt,3.908175913632507,,0.0,SiO2,sol_gel,789.2390992281386,4.320448918781873,676.267373969248,3.086920186544853,23706.139524836613,1.0128979955305195,40.57863256532624,38.04935896162166,0.7030774626009776,82.28490167480606
catalyst_098,Ru,3.297758722555886,Ca,3.308161751855734,TiO2,incipient_wetness,791.4525149602122,3.4971870685591706,605.2547972586186,1.976589161689497,43235.08765366822,1.1458435343820146,17.571941106030998,18.610479275565105,0.5384126370634911,82.47264251730783
catalyst_099,Pt,7.0027436529181655,,0.0,MgO,coprecipitation,630.8740946846992,3.394294668967882,647.7862335728415,3.4198156907621637,22724.462144724777,1.1465754670110582,40.0722035453778,36.939435865415696,0.5448044888991168,69.39873543924958
catalyst_100,Ru,4.943551117707889,K,4.506878247942222,TiO2,sol_gel,751.156463616531,3.2687828670615944,860.6701876621713,2.502689007526906,21874.77098241123,1.0596298635177572,67.97460976710909,69.46776459086725,0.875136778174154,83.38242592111338
catalyst_101,Pd,6.368369274868794,Ca,2.728434442477367,Al2O3,coprecipitation,577.7677811004806,2.0586682281850552,776.1185123103453,1.6737775405708786,35703.03875788758,1.1037377311691463,86.55351266485418,94.3689237112463,0.8555397289172703,73.00073012622708
catalyst_102,Rh,1.980265076620583,Ca,0.7449592798509735,SiO2,sol_gel,610.6495189075838,2.984278635191993,743.0086425123477,2.577461295273401,31976.569537218133,1.098750286454329,57.88663087950231,61.61908464611108,0.968095322696231,50.36301799895082
catalyst_103,Rh,6.892237732882133,K,1.9003725446860265,Al2O3,incipient_wetness,478.861650629151,3.9167329177744,658.3674969555902,1.6653264309725686,34694.07029651897,1.0092338898327138,47.93447344959906,48.24374871755479,0.637419379110833,64.94276955948817
catalyst_104,Pd,4.599146861237406,,0.0,SiO2,wet_impregnation,790.6900954650316,5.292696062382641,756.7443121548355,1.4928906166886642,44376.63173122356,1.1199124381696086,53.86176543856266,57.02245202182879,0.7239376840951611,62.31501361766546
catalyst_105,Pd,1.7833506632889278,K,4.078743217521405,ZrO2,incipient_wetness,549.403873215355,4.105996776615124,633.6913033233658,1.0103360593799295,35519.408231731904,1.0060700681334926,58.65584790681152,60.37570673880561,0.6095839227174285,69.72936655072183
catalyst_106,Rh,3.1318350307703384,La,3.902627576219309,Al2O3,sol_gel,509.9224142192545,5.290457274054713,727.1214760946289,3.670199597165882,13821.412553386726,1.0495437298706292,76.84978644727492,71.7471789996076,0.6304608577805461,91.72446198325052
catalyst_107,Ni,2.6060136870499493,Ca,1.56135893024398,Al2O3,coprecipitation,492.098467371148,2.8247446580737057,791.3882379947911,2.0275353905828597,35280.619440816736,0.8233818456434217,55.2296296039367,56.30160265880732,0.8136884347609612,69.40730086900602
catalyst_108,Ru,7.231925361919327,Ca,4.956279968510941,Al2O3,wet_impregnation,451.3577157816501,2.4164385975366653,817.3016451386223,3.3135476680256364,20966.426662392238,0.8317677475955947,47.941799459204205,45.32088266962598,0.8331276172079579,79.62347760299104
catalyst_109,Rh,1.608513072329934,Ce,4.001782539111808,ZrO2,coprecipitation,493.4848327641732,4.160047658418042,864.0237262684375,3.6035094761887767,31318.31146205341,0.9297335012461504,95.0,104.38864786320218,0.9070833506677544,67.42132504860761
catalyst_110,Pt,4.002125945249803,La,2.902375033583373,TiO2,incipient_wetness,435.5069576431074,5.846662943819252,790.4880136773099,4.019351279763392,16819.117526956703,0.9637911412020816,78.56632718512544,70.7291267439331,0.8509666312308815,81.91576277538647
catalyst_111,Pd,3.111778736699082,Mg,1.9965795790465408,TiO2,wet_impregnation,460.96640533216697,5.969934008633501,878.1002903772886,3.1598285211222383,43681.33177505685,1.0083831909088168,70.72160963156024,74.33223663733214,1.078734856123484,79.20734780766998
