sid,natoms,energy_init,energy_relaxed,energy_diff,force_mean,force_std,volume,atomic_number_mean,atomic_number_std
2256562,-0.4195312394401296,-0.8938538860762609,-0.6875003405254636,-0.6931368100344065,0.3169875870726078,-0.029295923430067285,,1.5720953819054257,0.06802379765652943
1262283,-0.6761978741549216,-0.044539017713673267,0.7532244312116203,-0.3011458542978295,-0.40968603002699755,-0.6608907314404838,,-1.103479323699484,-1.0883971449661047
642998,-0.8686978501910158,-0.6586173525160395,-0.17368701950911217,-0.6234234904182031,0.39035512165739156,-0.4292733254496809,,-0.013210944714525105,-0.4078159354104834
1758948,-0.8045311915123177,-0.5933509517442151,0.28377424748067526,-0.710694734077447,-0.846346513637722,-0.7880951622453551,,2.3601811998955546,1.2334079356949057
1177204,-0.06661461670729046,-0.7553806546156946,-0.31077836414792,-0.6772420525707232,-0.9339887719380974,-0.2104950462647138,,-1.0187930452218303,-0.28859302521918184
86630,-1.221614472923855,-0.9837972748676256,-0.19289634339322947,-0.9537565830485959,-0.6274955281286285,-0.5241936633446024,,-1.3436917681252751,-1.1186639402544394
764883,0.8317186047944818,0.017567992335577178,-0.38564373351923315,0.14876057039210708,-0.10211456117030407,-0.7282937552443742,,-0.08704115909345622,-0.3037758326564777
2053633,-0.8045311915123177,0.05658704563143998,1.378082544512737,-0.40794554690514273,-0.970003364179926,-0.013856441059291328,,1.279214581684557,1.695143145000135
1973124,-1.0932811555664588,-0.6884361509436477,-0.581874098456938,-0.5161161402403448,-0.08180153744366095,-0.7151955643722928,,0.6464144723053123,1.7584931841138152
1896998,-0.3232812514220825,0.08573188784709591,-1.2134937319722388,0.49964327031847466,0.6364496408003626,0.46485700729401175,,0.10838251083359023,0.8189081273057078
635166,-0.8686978501910158,-0.47866220440404966,0.6654269259285996,-0.7211063864612957,-0.9671541874577915,-0.8156179593684701,,-0.7897507782525935,-0.08455352308584238
2281298,0.0938020299894546,-0.2549843144458229,0.5030920881938172,-0.4344505916049755,-0.30573543278887644,-0.5952395547868331,,-1.0671230882865972,-1.1776968702037345
768711,-0.0024479580285924375,-0.43712957617892384,-0.053772424341887295,-0.43459415883983094,-0.2427836184431645,-0.2890664544403944,,-1.1339112225812835,-1.1454939697857562
462947,0.06171870065010558,1.047966388668075,0.2798658833952222,0.9907817058374679,0.8572934846107224,0.641927149377377,,-1.0195347129618886,0.009149966638916771
1252132,-2.216197682443674,-0.464506311345785,1.4949363169643979,-0.9872802018588456,-1.7362590557172908,-1.1591338753030898,,2.540711568698122,1.2538718400703832
1604004,0.4146353233829447,-0.2502645486279748,-0.7038456072225654,-0.020943064035890878,-1.0734192560009321,-0.37028487915203767,,-0.8984986506935885,-0.6719448518449099
1679727,-0.38744791010078056,-0.02051897038553572,-0.4009185105868119,0.11447971388532328,-0.30019164538368365,0.20137413237303306,,-0.6140181314473754,-0.7944516314315558
1687305,0.4467186527222937,0.8797437134706184,0.49234953968265577,0.7445907245073619,-0.2316740433571441,0.3488635739559181,,-0.5234948821564738,-0.2562458397745909
19010,-1.670781083674741,-0.2492115640028459,1.6526039852189653,-0.8176475091925698,-0.352492787828735,-0.4124846491975373,,0.1209776903525033,0.17110810243791527
2352036,1.6338018382782071,-0.5614718729734004,0.5249906090037215,-0.7593386551079804,-0.7477120855684166,-0.821704051383843,,0.5639401593945554,-1.374396202813346
2320833,-0.8366145208516668,-0.29371580393827107,-0.020441421401796375,-0.2973239512196913,0.49059881347843076,-0.41211805882425057,,1.6848455450850415,1.0377282935509176
511356,0.22213534734685064,-0.38199661404404434,0.012217986804490044,-0.3998264496697983,-0.5021929582497443,-0.6700362817609218,,0.0030936487750517707,0.5881291652070054
1441372,-0.5799478861368746,1.0403838807743595,1.7213516530290478,0.4949006579569314,1.2129916846381426,2.129174946887853,,0.11384031443141522,-0.48299794889767006
487696,0.7996352754551328,-0.5630304978107014,0.0054595676966810785,-0.5850616919047981,-1.0295339946369946,-1.0523371243195319,,1.7745236318624444,1.0957720641316229
1835548,-0.7082812034942707,-0.6004350643462135,0.28796871880609504,-0.7194528614703914,-0.5850052393700957,-0.7918827966502594,,-0.6787671498876904,-0.9358857039479042
1898066,-0.5799478861368746,0.4412266130942745,0.4272610435157873,0.3123904513945586,0.16180892493627105,0.26191607989519666,,-1.162821613884711,-0.3511191462468371
1973273,-0.1949479340646865,1.2265142231818502,-0.8854368363059638,1.5702526136150505,1.3780417012189938,2.9672954813137578,,-0.3553652033440293,1.66655038120379
1654715,-0.29119792208273354,0.7520737135403124,1.2222810553544416,0.36521991853343433,-0.27039269511836134,1.0533013095749058,,1.4373793267202408,0.7085296001939603
520479,0.7354686167764348,1.38831521754456,0.2642716331144567,1.348610494091195,0.817121263356111,1.47217846559558,,0.3900528109589018,1.5047468881211277
821253,-0.09869794604663946,-0.570390011357633,-0.22018524548776228,-0.516291133287648,-0.7879810516248585,0.3125204181534749,,-0.7681956395296661,-0.9113109409156164
2235247,-0.38744791010078056,-0.5706678117341321,-0.949824306856862,-0.26955365311115487,-0.21815557911650404,-0.5761082622765653,,-0.7293309327444154,-0.47611935897702506
1288070,-0.8686978501910158,0.6384638159085045,-0.04048065665759124,0.6750557237514919,0.5350004466964542,1.2329625339072037,,2.106383520754535,1.1989671721053992
784003,1.409218532902764,0.007196039441121633,1.0511298775476454,-0.3484145754150177,-0.7336721019733018,-0.5608158282024822,,1.436249217557789,0.6527173095573957
754065,0.06171870065010558,2.239824418797766,0.35513054709702513,2.1998825077839808,1.9627249752609703,2.82824755401219,,-1.1032165545019825,-0.7391648128910775
1488256,-0.3232812514220825,-0.26367397816720184,0.9256831939222263,-0.5865234075390515,-0.8365291021767354,-0.1217192369955626,,-0.007684054995208655,0.08113024961903104
1730778,-0.6441145448155726,-0.2541447501127238,0.18925170003655753,-0.32732771556788215,-0.5985692554634927,-0.8748339330981583,,-0.27183524374417917,1.7475135512539464
2152352,-0.16286460472533748,-0.17123559946076544,-1.3803607368119584,0.28995851565375746,-0.49174748122760215,-0.39376844797523125,,0.5654366669367458,1.8988495149267879
2119261,-0.3232812514220825,-0.2664088036411095,0.8178002550188279,-0.5528316211771496,-1.2597658214512355,-0.7309931733755548,,-0.15691222795749957,1.3805341006864273
577234,-0.2591145927433845,-0.819825875936647,-0.7540039727056889,-0.5939397907956037,-0.546312677679343,-0.5751061553657699,,-0.5544399538239823,-0.9191929019186575
2005263,-0.35536458076143157,-0.6613044848939794,-0.07102397785424601,-0.6609643555253529,-1.1274371955962537,-0.40814584127214637,,-0.7291396690267454,-0.15643588976659425
1259114,2.8208850238341205,-0.06275783632301424,-0.3804542240405312,0.06379837125641379,-0.2974197516810873,-0.4721494587817705,,-0.02031955715312453,-0.20860624808283976
1291661,4.328801502783524,1.7131628175481912,0.5551862726927392,1.5866113071366028,-0.3875471244500611,-0.3663048602388477,,-1.4493290177847977,-1.605571466982223
423655,-1.4461977782992979,-1.2598437709042416,-1.1016995363731727,-0.9320157358016111,0.016529540671216356,-0.9084594921261361,,1.7050498754013752,2.120623790631728
1340647,-1.1574478142451567,-0.17060509627302717,0.04604640018372008,-0.19231011767425868,0.3523330042638733,1.6106281904169084,,-0.4262536123901132,-0.511572165203115
1950857,-1.1253644849058078,-0.4157491029887121,0.0727160773960038,-0.4552709762553249,-0.7998688159477616,-0.28876058220763395,,-0.14293425073838398,1.4810583699705842
1368725,-0.9328645088697137,-0.6932631874922011,0.2721076658371165,-0.8102386825755579,-1.2199237453585565,-1.022072406366868,,-0.1887206073260578,-1.188356016873439
924338,-1.4141144489599489,-0.5883227725331387,0.688924487357991,-0.842653220013652,-1.6505065470545688,-1.2967832430350987,,2.297064441882073,1.2426824037744881
507783,-0.6441145448155726,1.1285346244735748,2.058309599668785,0.4721314657526356,1.6835905549913508,2.071952404909953,,0.07443434342195032,-0.23726501204160866
600604,-1.1574478142451567,-0.2976589429792642,0.5930345056323273,-0.5091057038208087,0.5888306082981349,1.7063553068044959,,-0.005117922249070775,-1.0304255168987058
2008823,0.19005201800750163,-1.0112777773799133,-0.9011773455611742,-0.7424278781085214,-0.4991584715136077,-0.49918757794799334,,-0.5873253508803051,-0.6162703425693177
1902931,-0.16286460472533748,-0.2887253700452794,1.2589448500141893,-0.725301254654145,-0.6117447410480802,-0.8255464425118401,,-1.2204194122978802,-0.02269438910107639
348193,-0.9328645088697137,-0.5643065607089163,0.42406405523571594,-0.7281054515129323,-0.7187075426918872,-1.0593651570882696,,0.04282005035579221,-0.83599451833853
1976745,-0.4836978981188276,-0.5651796955643793,-0.8273862977597635,-0.3053211896548647,-0.9127286786535919,-0.9067576546443662,,-0.509585856650053,0.23585185301066244
444407,-0.4516145687794786,0.9118938928598055,-0.4258125026299694,1.0887446106695247,1.9929355845300005,2.2905695050309776,,-0.5216278095618477,-0.6416005545410282
1541514,-0.6120312154762236,0.13384378755529308,-0.5283245579337646,0.3175102284899456,0.601645768855496,-0.13084859581186015,,-0.8694000870748148,-0.2137023518650304
1309581,-0.7724478621729687,0.556606043804754,-0.17080894259988744,0.6343873178607877,1.8300421590710063,3.5809514274960974,,-1.3272490023927155,-1.2562020761757389
1522057,-0.7403645328336197,-0.2538069058442457,-1.7400870261918975,0.32621555748639597,1.2945565783354736,1.3738168442888659,,0.053514689489706876,1.169023813744417
1110387,-0.7082812034942707,-0.6211000657784753,-0.8045284399270933,-0.3709848370400929,-0.16614946600881375,-0.6197004280803889,,0.7545202739245861,0.7424640413695438
483901,-0.29119792208273354,-0.12294429400327149,0.32497841302142483,-0.23737553223699454,-0.6637649568965621,-0.404378740638402,,-1.186311164009399,-1.2585062406053227
1501466,-0.09869794604663946,0.024237809542946204,0.009126866301619015,0.02201668140231339,-0.5457908762700524,-0.09236639511698468,,0.4382321817625949,0.10810444373870792
605166,0.22213534734685064,2.1566272000672133,1.7740896078975614,1.6333028079896883,1.9019193160089298,2.1594830875107114,,-0.5233506615176405,-0.8473366703387195
1535248,-0.6120312154762236,-0.09901328459520727,0.06010594737744147,-0.1229119463354261,0.6584174801314965,-0.39198002274518357,,-0.7965424547486311,0.08971159555491041
1786327,0.8317186047944818,-0.4969458585953235,-0.8598069141912511,-0.22366512805722963,-0.5300601150814281,-0.6234751828797269,,-0.9435096029332386,0.020063238021603872
1758852,2.3075517544045363,0.2754404318939859,-0.2585476387913381,0.3728474820013814,-0.9492408155905495,-0.4347898445080439,,-1.9262348491240087,-0.650071458599275
1814492,-0.4195312394401296,-0.3026891923725625,0.9636500129061234,-0.6397911657154517,-0.7635608866974668,-0.7836565557762628,,-0.18962759788602734,-0.07680585073444822
1182022,-0.03453128736794145,0.32150564588592545,0.32738265492300433,0.22219251752668337,-0.4894115032428753,-0.5368119233144147,,0.04765742294816086,-0.153416984526966
922614,1.120468568848623,-0.2788388662718733,-0.5016292203282142,-0.11900368060107053,-0.754059165089101,-0.4228199806813065,,-1.4648608951022843,-0.82876665748535
1737142,-0.8366145208516668,-0.4229903636532916,-0.2756431581503835,-0.3448319599780112,-0.5393885140054647,-0.02201121852183205,,-0.6230115584417621,-0.891241411598272
2111712,-1.1574478142451567,-0.8066072359969287,-0.9214630540300389,-0.5235526715635346,-0.4178589913979753,-0.5146492132403432,,-1.3205377023570901,-1.132298815050216
2210853,0.8317186047944818,1.0710037019930525,-0.3518895096656835,1.228530758699826,1.4937766896900153,1.4657439618502055,,-0.6568909085495039,-0.9566901474826032
927845,-0.9007811795303647,-0.2795440724797031,1.0137382161318846,-0.6327741371124351,-0.48925200124452184,-0.7144529631142195,,2.315054252864373,0.5088246707716325
2011346,0.06171870065010558,-0.32088131309145973,-1.7409869747231785,0.257041435680186,-0.22141331223937233,-0.7144914547354259,,1.186142403973492,1.3236850775714968
829240,0.31838533536489766,-1.1413977647923466,-1.4018254099871816,-0.7077137698099769,-0.8321438549275757,-0.8103659874084366,,-0.7669678151720309,-0.7400130595041271
1734395,-0.38744791010078056,-0.4943636850294109,0.22462104285727655,-0.5881322970874339,0.09643595205145081,0.40101905831084184,,-0.9439407863529751,-1.1280261476010398
676051,-0.4516145687794786,-0.010364470549724796,-0.16327233892585047,0.04454117520349843,0.38832658342192244,-0.6514509373311681,,-1.4894743715847774,-1.0128792291924213
2107869,-0.9328645088697137,-0.5333414107168181,0.0021288346024849625,-0.5531807007722316,-0.3269236726090486,-0.5529418261412844,,-0.3756789424208575,-0.8896454843130923
2451832,-0.2591145927433845,0.31249928445586844,-0.608206016243501,0.5296144616121897,1.4755528459842453,2.6887297786995674,,0.15427612564101148,1.0979168285338927
1973309,-0.35536458076143157,-0.18686050127723236,0.21172796157251375,-0.2652410662946911,-0.3485172251995724,-0.19107252747315806,,0.8811277152239023,0.5313926314200017
650701,2.3075517544045363,-0.8517553162295426,-1.1360937337711714,-0.49765420136592475,-0.5863864618032287,-0.8183667247884058,,-0.8269197836589801,-1.2360339681486427
1894571,1.8263018143143013,0.2485983775930663,0.291917208530449,0.158678876009497,-0.5730868720996749,0.1174016064048625,,-0.2154061298181076,0.24819894179053198
2087210,1.120468568848623,-0.4488083936431708,0.057895514748015894,-0.4844977129819773,-0.9426994708154602,-0.9158993410831343,,-1.3451261788034012,-1.296829210829082
1295038,0.25421867668619963,-0.5257695937433022,-0.6908069495140472,-0.310738413023651,-1.0413523029614988,-0.27795451953985717,,0.5822401858795839,-0.40731659841521095
1426671,-1.285781131602553,0.16332165150478506,0.6643575292580041,-0.05574744334107403,1.0661996403957767,2.954453852184555,,-0.38642721066464586,-1.176538675747623
1179177,-0.8045311915123177,-0.7387747604462322,-0.8667958422886393,-0.47179665144882255,1.030928967730707,0.8809648273247177,,-0.002521950750070827,-0.34535593498350464
2121766,-1.606614424996043,-0.465824235537685,0.2477520197151018,-0.5664009814601164,0.4575191426227498,-0.7332844920046525,,-0.7643366285683019,0.26644726407121155
1674733,1.280885215545368,-0.342447273460209,-0.5843975957852884,-0.15687033569566008,-0.6932850959764337,-0.19897390789590233,,-1.5239250262827904,0.09257043835683557
1914670,-0.03453128736794145,0.024996458874671963,0.656128193726671,-0.19624503598089632,1.5186778991058099,0.07900963654669643,,0.17303717429863866,2.3073832940352776
443755,-0.3232812514220825,-0.06750282450638649,0.19359927998465004,-0.13546719221765563,0.6321793308886547,0.46920457335118765,,0.7270581374053425,0.32352198847151126
1934087,-0.4516145687794786,0.917206557859105,3.54678461915314,-0.25070734951891277,0.5260319497174202,-0.24833334027902604,,0.7005675076684729,-0.4964708944628282
2228154,-0.0024479580285924375,-0.48715843735789593,0.42168436760034744,-0.6473861561289187,-1.2257487414151345,-0.9726573340876983,,-0.2783462746727572,-0.5026056577354263
1687135,2.4038017424225835,0.4703625842276717,-0.02829492829924505,0.496803031929948,-0.22062905882394934,-0.5890627167505282,,0.40361492736110194,0.965861102089993
1427292,-1.927447718389533,-1.0613643626417026,-0.30669647856619614,-0.9955762374003313,-1.4559755970132464,-1.2489165385376595,,-1.1902260890301806,-1.2489625930311832
750037,0.029635371310756574,0.043634960660543294,-0.8467014455271632,0.3318567932361785,0.16300370913613857,0.4319906090169781,,-0.39539415912608744,-0.6622853426717707
1317733,-0.6761978741549216,-0.7765254440885963,-0.7402746000660781,-0.5537353700029121,-0.8626750194947997,-0.46661328912520084,,-1.3940090452488965,-1.3980286268477418
527025,-0.9328645088697137,1.077707561001263,0.43577579715232745,0.9688044331101515,1.3524195596939308,-0.2696431260736316,,-0.5180549549286068,-1.039307597151323
629221,0.06171870065010558,-1.1118522476324524,-1.251064348953209,-0.7281505253445671,-1.4311421160101039,-0.7808274584164673,,2.0890254311166117,1.0764308851468665
499440,-0.03453128736794145,0.03741058268048803,1.1062667938776036,-0.3357839905052959,0.520925629331584,-0.13356523581562635,,0.7706504047960776,1.8099082741480168
1117906,-0.8045311915123177,-0.8101634188167784,-1.3384720190483077,-0.3860545551004651,-0.14021170514483386,-0.2898937667042201,,-0.4585755677707704,-0.07245104439699995
2021671,-0.35536458076143157,0.03536395363243222,1.38775794811206,-0.4332051043442766,-0.5551600321149768,-0.855990150183001,,1.450137947335912,0.8069729373497244
952699,-0.03453128736794145,-0.5702189279416889,-0.920761431456604,-0.2789281511455364,0.49603880471139705,-0.4167737050465697,,0.3752923057255386,-0.6767969477273365
731247,0.7033852874370858,0.8842263114384527,-0.05812588388231529,0.9356019410159857,0.7053533758697772,0.2853192799796572,,-0.08088873083440976,-0.7681905522055134
1385834,-0.03453128736794145,-0.25011634911811553,-0.4237212113031477,-0.1156279447039387,0.8254898297418688,-0.1167762651724984,,2.512239484480655,0.36671499987733425
1921838,0.9600519221518778,-0.6693583100099961,-0.6804779389146963,-0.462971288539803,-0.8894129698712971,-0.32894833707045695,,-0.23171838460909502,-0.7920753847077919
1537581,-0.35536458076143157,-0.2324420673357747,0.6403275497831327,-0.4575624599511051,-0.42987974456654343,-0.6111252602921678,,1.8235180576091807,0.1741718107075101
1695324,-0.16286460472533748,-0.38851473409481185,0.6810661938271344,-0.633022223743297,-0.5835368619988704,-0.8531071792730657,,0.5113782553664452,-0.3327156994968109
832098,2.147135107707791,0.8534978278904789,-0.6555859023462747,1.10604688995611,-0.41961012872207293,-0.4444914993979567,,-0.9629166202676905,-0.03593055306162633
1651952,0.8317186047944818,1.1499205815664129,-0.821052872880307,1.4691156244497048,1.2883118847129365,1.0248613741388592,,0.8934253136669748,1.989956717240286
1507030,0.22213534734685064,0.6701918531521364,-1.5883429824733535,1.2319624880328064,2.6747184853609283,0.05857227843427128,,-0.04582013169367885,2.175855087137758
1869315,-0.06661461670729046,-0.28872905132563487,0.08763758511663339,-0.328749466461313,-0.5703223118222902,-0.40158695733587535,,0.8690322676110306,1.0093807420368626
2175425,-0.06661461670729046,0.5429369441230638,-0.563570001349601,0.7532006763784849,-0.27443101494404676,-0.6399569565306648,,0.4879438128483941,0.7752841878320882
1783400,0.5429686407403408,0.36662479234522766,-0.04638284120207702,0.395470387472236,0.03899421956043963,-0.17645461674201265,,1.3448829562941358,1.6978645677558457
1513938,-0.09869794604663946,-0.27469749616556893,-1.8722359183543846,0.3493161896965167,-0.42490500275229326,-0.600963693086923,,-0.29088607776743974,-0.0764241819119643
1570996,0.22213534734685064,-0.22687206778419405,-0.45904027142885107,-0.07959287637136579,0.09914015259824731,-0.5526589900030509,,-0.8516528839705145,-0.5941903977204768
1217775,0.7033852874370858,-0.7250759113997111,-0.9044910873138416,-0.44484471139624204,-0.26731646426948147,-0.06470350468418265,,-0.11259979823417458,-0.16352139260520313
2304640,-0.03453128736794145,-0.6625385014302598,-1.1104401089325764,-0.310339822207432,-0.18799475252246828,-0.39385963558263987,,-1.0743541471389686,0.6165957097146275
2280497,-0.03453128736794145,0.07298475450185567,1.4564852491372045,-0.4175039068215891,-0.14568032494160718,-0.10288130510121955,,-1.250068783165432,-0.7355131250722979
1700874,-0.06661461670729046,-0.08750424933051885,0.2559240034334267,-0.17728614514680582,-0.8176739492794277,-0.6885432445910868,,0.035459018197035286,1.3390790132655972
790650,-0.03453128736794145,-0.6935840786468909,-0.6067653910232026,-0.5130214548635836,-0.31372872524216866,-0.1441528603730006,,0.46314969094316877,0.8898289149777151
488240,-0.8366145208516668,-0.8088752748344269,-0.7956404232570844,-0.5685002872551667,-0.2199346398673691,-0.5573242775301082,,2.4843969710668183,0.5867971181332686
2422964,-2.0236977064075803,-0.33834269320329774,0.3802050748869736,-0.4791926993945706,0.16329380251422257,0.2901892428385977,,-0.2655173582564246,1.315605356957689
2288945,-1.0611978262271098,-0.016383861755504516,1.3669171437971728,-0.4797520868810113,0.12672031865482128,-0.7780181588503706,,0.7445371949602742,0.004525860368658767
2223126,-0.1949479340646865,-0.4168012074636133,-2.2042388566582987,0.3145208174301199,-0.3812863537030215,-0.6538244646426511,,0.8563085932824952,1.8258506856444499
1703724,-0.3232812514220825,0.4903765621317377,0.4254892561279299,0.363902119359264,0.3082567212759129,-0.6731482888566969,,0.31564410111907726,0.10321910689856427
905829,0.7033852874370858,0.08324094791427357,0.8629257377446928,-0.2059256618792684,-0.9967828471280548,-0.5376852341695483,,1.5243931623299325,1.0515714663045628
1794554,-0.7724478621729687,-0.4914203127277569,-0.07877415843320272,-0.4823665013755379,-0.025104429666448238,-0.6414112479934525,,-1.1014875197415426,-0.8890063787256796
1702043,-0.06661461670729046,-0.5180044091263387,-0.7531186584117312,-0.2815987359176033,0.1583397917289361,-0.17931374198221392,,1.213031959018896,1.4182250109605508
844898,-1.0611978262271098,-0.21420311932475194,0.4906069724860554,-0.3879805857391265,-0.3578714321392577,-0.6397679575186993,,-0.3375522743381546,-0.579873059566352
621681,2.1792184370471404,1.658454528259818,0.8437274882999085,1.4322539281105668,3.3486241592952792,0.9029152079013123,,-0.43367741345691785,2.094545054920119
898390,-0.1307812753859885,-0.4546001214737445,0.7024556788897123,-0.7087181415698207,-0.15384905549034741,-0.7514920592037133,,-0.04801583379617772,-1.0094825693735188
2357057,-0.3232812514220825,-0.008844801147455797,-0.6621890093559186,0.21502761655907832,0.7874110193303681,-0.5384953245607883,,-0.6989011844033627,-0.7537674692656074
179693,0.6071352994190388,-0.6417434020294019,0.21850522434580008,-0.7387245377388099,-1.3740351120717822,-1.0408842478602212,,-0.5443418209297156,-1.227964063252422
889684,-1.4461977782992979,-0.6618058520377053,0.49231952940060636,-0.8522082214236332,-0.7392871082194923,-0.7184786862277329,,-0.2894340595369491,-1.1658278610675537
2231512,-0.16286460472533748,0.36434125224729946,1.0784507958769705,0.012283413144257438,0.4845713020640849,-0.40218331987246286,,-0.14407914486847,1.0827729226521863
1149560,-0.7403645328336197,-1.1847580152942607,-1.3073585771123417,-0.7846108589586279,0.0823890581133481,-0.6186742547066212,,-0.22707980262701014,1.1791367729385887
1416645,0.22213534734685064,-0.8918817513085036,-0.6131438818037931,-0.7162679645295783,-1.327494234103075,-0.764618290817056,,-0.20914214225782007,0.0639370868693649
947694,-0.8686978501910158,-0.5340964433268874,-1.4683557779620267,-0.05611827298066472,-0.942856645861583,-0.7936392068607568,,-0.01044749985486688,-0.7680107378943841
1809179,0.7354686167764348,-0.23420408363015724,-0.5436612561727555,-0.058538598495110415,-0.20303955639898727,-0.19009566458927238,,0.5261067713061995,-0.6791506724978644
1616283,0.1579686886681526,-0.7462018153018402,-2.081146463638577,-0.06836166221908054,0.729126083967425,0.06095610943020721,,-1.3906427769361465,-0.9007194805438717
907645,-0.1307812753859885,-0.45807445103917394,0.7440883765098207,-0.7264121029573557,-0.15198622445918003,-0.5490374657110775,,-0.09372557736974625,1.8135871810118835
2311715,-1.3820311196205999,-0.28196781254764985,0.938722452977637,-0.6098875636212394,-0.5013404475688898,-0.4175382384329785,,0.412997736639459,0.6707076531010098
